px,py,pz,E,mx,my,mz,K
16.32034713,40.81685046,25.66340422,50.90166331,-16.32034713,-40.81685046,-8.917580482,44.85412192
-40.90626021,13.59741241,393.3514232,395.7063986,40.90626021,-13.59741241,778.163149,779.3562075
26.26782076,-12.0111339,35.71393724,45.93202649,-26.26782076,12.0111339,313.5957425,314.9230945
11.87126762,44.45336783,-1018.165031,1019.20413,-11.87126762,-44.45336783,-1217.889874,1218.758703
-3.445649095,-11.47825554,308.930744,309.1631081,3.445649095,11.47825554,-0.9425128368,12.02128023
16.29423325,-14.16236131,-216.2182104,217.2933248,-16.29423325,14.16236131,-5.370248104,22.24666446
2.169068828,12.52094874,-34.64621146,36.90310265,-2.169068828,-12.52094874,54.86808068,56.3203808
-28.49596134,17.21777678,342.0850753,343.7014262,28.49596134,-17.21777678,58.59197949,67.39059067
-7.047326481,-3.07248013,-17.23074905,18.86805919,7.047326481,3.07248013,-2395.903292,2395.915626
43.7307691,15.76055761,64.93315987,79.85668784,-43.7307691,-15.76055761,68.5700598,82.84098287
20.79382872,-31.31028142,-395.9349745,397.7149998,-20.79382872,31.31028142,-117.3527724,123.2249578
42.08368092,-13.23657839,40.1299996,59.63774036,-42.08368092,13.23657839,15.27684113,46.68645502
-41.43762728,14.94255976,463.3326171,465.4218206,41.43762728,-14.94255976,174.8383368,180.3019718
23.35592409,-36.80460808,-38.46841491,58.13688426,-23.35592409,36.80460808,-81.46091548,92.39025445
-4.043382281,39.00711074,63.723053,74.82333267,4.043382281,-39.00711074,225.8923016,229.2710962
-38.40481026,-7.25512486,-267.885771,270.7219101,38.40481026,7.25512486,-811.8722716,812.8124948
-17.45183244,-41.26951788,510.5224864,512.4850717,17.45183244,41.26951788,398.7792371,401.2886984
17.79000218,15.37965969,-14.8015345,27.78675104,-17.79000218,-15.37965969,-281.3472584,282.3283513
33.60575677,30.9749101,525.49597,527.479674,-33.60575677,-30.9749101,603.8628521,605.5899076
-1.32251154,-43.04038051,-42.21570588,60.302481,1.32251154,43.04038051,-5.999306651,43.47660373
0.08959650618,-28.06125789,48.70129896,56.20728371,-0.08959650618,28.06125789,-11.63313756,30.37716431
30.48349638,-6.277814355,436.9475392,438.0545702,-30.48349638,6.277814355,69.70459717,76.3373131
-6.020565994,-45.26913291,84.10277337,95.70171418,6.020565994,45.26913291,149.791694,156.5985095
-3.588013843,-6.206630063,-4.151970387,8.284621788,3.588013843,6.206630063,321.0843599,321.1643851
23.14792516,-33.15859043,-39.51183431,56.53763003,-23.14792516,33.15859043,-2.66722767,40.52693749
7.732404979,-15.47933573,380.9215274,381.3143191,-7.732404979,15.47933573,9.896098168,19.93320547
17.42459202,-26.47963323,-18.45311926,36.67839955,-17.42459202,26.47963323,50.56155487,59.67627849
-17.14922328,9.487429648,-1.979727388,19.69838828,17.14922328,-9.487429648,-211.4553811,212.3616853
2.318818813,47.98551491,-200.8744466,206.5394148,-2.318818813,-47.98551491,-126.0077593,134.855263
36.16894655,10.39061522,-146.9290325,151.6716788,-36.16894655,-10.39061522,-35.75122653,51.9067219
-12.8691421,-22.87078153,525.9593652,526.6136547,12.8691421,22.87078153,48.7454855,55.36072455
33.09189839,-29.45800464,451.687782,453.8553737,-33.09189839,29.45800464,389.3935069,391.9057935
12.0506314,-16.36738469,-40.06638238,44.92687387,-12.0506314,16.36738469,43.34849068,47.87693226
-8.858289606,-42.46292541,-172.27678,177.6537595,8.858289606,42.46292541,-89.13560413,99.12984037
-16.91536818,29.93966675,-130.6078021,135.0589178,16.91536818,-29.93966675,-568.8788109,569.9172
-5.579926937,3.365331225,-317.097025,317.1639707,5.579926937,-3.365331225,5.036536886,8.235759994
18.30420839,-47.07876781,-412.3794465,415.4615052,-18.30420839,47.07876781,-604.9945127,607.0995098
33.59974591,29.57459535,1004.476751,1005.473592,-33.59974591,-29.57459535,603.1576135,604.8162583
-11.87931963,-39.54454767,395.3520058,397.5023245,11.87931963,39.54454767,152.5791601,158.0673578
-1.511812205,-22.2807795,-663.3017494,663.6775795,1.511812205,22.2807795,-43.24683947,48.67245459
-10.28047955,1.868178818,-1.024117826,10.49891277,10.28047955,-1.868178818,-411.835121,411.9676508
4.50736606,-11.2501453,-9.917082443,15.6598417,-4.50736606,11.2501453,-661.1266112,661.2376866
-41.83160273,-12.12890042,-7.81687241,44.25038652,41.83160273,12.12890042,18.14759305,47.183984
16.6225165,11.74537658,33.6318445,39.31110391,-16.6225165,-11.74537658,654.8812116,655.1974231
-13.74156367,45.50183872,-156.5075843,163.5661085,13.74156367,-45.50183872,-119.5780912,128.6785444
0.2100470513,-42.43077043,-134.1119735,140.6642664,-0.2100470513,42.43077043,-382.1147501,384.4633879
-9.34379102,-43.50634847,947.1224206,948.1671732,9.34379102,43.50634847,1360.890588,1361.617899
25.44097434,14.03963838,-173.9072053,176.3180952,-25.44097434,-14.03963838,-1423.874133,1424.170602
-24.63068473,-37.36426167,-25.89464628,51.70388174,24.63068473,37.36426167,-19.96339627,49.003019
-13.53432306,-27.68423243,229.333355,231.3944303,13.53432306,27.68423243,27.17526759,41.08636993
-36.54884333,-27.14212689,317.3451798,320.5939428,36.54884333,27.14212689,305.9594147,309.3277816
17.47502815,-37.85501128,-1731.172779,1731.674787,-17.47502815,37.85501128,-705.772686,707.0031562
-4.79972068,14.00148033,273.6355262,274.0355451,4.79972068,-14.00148033,0.8150543008,14.8237338
-7.171653048,-27.37909975,65.37942323,71.24266063,7.171653048,27.37909975,567.653456,568.3585961
7.927904037,15.29154546,-11.1105148,20.49698915,-7.927904037,-15.29154546,-400.2507816,400.6212316
41.9379059,16.60375955,-131.8292164,139.3320318,-41.9379059,-16.60375955,-82.15217171,93.72007308
18.50777718,37.15332415,1740.585837,1741.080688,-18.50777718,-37.15332415,699.210178,700.4411327
10.31356038,-29.76095535,-349.0218079,350.4401609,-10.31356038,29.76095535,-2143.935511,2144.166868
30.53539439,12.7864782,11.69143593,35.10831824,-30.53539439,-12.7864782,-61.78347787,70.09352661
33.01106135,-10.2731613,27.52781683,44.19331074,-33.01106135,10.2731613,177.2935309,180.6329541
21.99640446,-13.9839068,-1221.089437,1221.367596,-21.99640446,13.9839068,-117.8713561,120.7188803
-34.1215547,-27.90133549,556.9164294,558.6579225,34.1215547,27.90133549,341.6186623,344.4503962
-9.256495232,12.49114311,-3152.304062,3152.3424,9.256495232,-12.49114311,-98.17712229,99.40049649
38.86706373,10.54438934,-141.2586396,146.8871541,-38.86706373,-10.54438934,-36.4499363,54.31786672
-28.63736302,-32.56752107,342.2971016,345.033401,28.63736302,32.56752107,689.8799552,691.2417049
-45.50915304,-5.290512379,1048.879936,1049.880085,45.50915304,5.290512379,897.7346615,898.9029954
1.273102069,-21.93559624,648.3065044,648.6787455,-1.273102069,21.93559624,40.57867445,46.14563892
-8.144994538,-21.36106211,268.7272242,269.6978994,8.144994538,21.36106211,11.96222509,25.80175845
26.76076085,3.91298067,-310.1372805,311.3142825,-26.76076085,-3.91298067,-26.80524557,38.07848381
38.62828315,-14.48340144,-46.92670565,62.48222852,-38.62828315,14.48340144,-4.200430998,41.46753908
41.61681645,-14.97952347,24.74102264,50.68001318,-41.61681645,14.97952347,50.57254694,67.18577259
9.297200627,-13.57014495,5.181273337,17.24622761,-9.297200627,13.57014495,318.0530262,318.4781221
39.91488654,6.054613069,211.7419301,215.5562606,-39.91488654,-6.054613069,530.7659491,532.2991163
27.95285894,-2.199288632,23.90693778,36.84753543,-27.95285894,2.199288632,261.6569421,263.155001
9.216351547,-1.145087776,-54.46458837,55.25073527,-9.216351547,1.145087776,40.4239059,41.47703617
6.124965221,42.22320623,223.6911936,227.7236581,-6.124965221,-42.22320623,95.47885977,104.5778514
-42.13809892,6.054328845,-185.2658847,190.0939828,42.13809892,-6.054328845,-306.0107954,308.9577337
-38.37276337,-23.03783697,641.3846466,642.94438,38.37276337,23.03783697,658.3307356,659.8504137
-25.14624085,-3.088642363,99.32005165,102.5004673,25.14624085,3.088642363,1081.153104,1081.449909
-7.44521521,2.317694996,927.0433684,927.0761618,7.44521521,-2.317694996,4.756981266,9.134101509
20.8137777,-23.13016635,-107.7238147,112.1277762,-20.8137777,23.13016635,-4.449290611,31.43269197
-6.76271824,-5.565696019,-132.2357207,132.5254585,6.76271824,5.565696019,17.10996141,19.22139718
-33.3287942,-29.55398848,221.9233327,226.3497567,33.3287942,29.55398848,419.0710233,421.4318086
-29.32005277,-16.1646261,2.650981148,33.58553755,29.32005277,16.1646261,-79.40545845,86.17532978
-27.05036756,28.51267888,114.9053589,121.4410834,27.05036756,-28.51267888,29.05219493,48.87458718
3.113655069,31.18351592,-37.88267847,49.16506729,-3.113655069,-31.18351592,-293.453549,295.1221644
30.51480805,18.25656796,-122.250131,127.3167323,-30.51480805,-18.25656796,-504.1913102,505.4436992
-6.72960322,-32.07334829,156.5958649,159.9882875,6.72960322,32.07334829,22.01447552,39.47941694
41.48232649,19.05913945,-178.1297286,183.8864715,-41.48232649,-19.05913945,-180.7446585,186.4206688
14.45046992,42.73582862,-280.1908684,283.7993831,-14.45046992,-42.73582862,-199.8285754,204.8575765
-44.37964611,-3.589489369,-141.4889061,148.3291879,44.37964611,3.589489369,-128.7153227,136.198648
-4.697919041,-24.82019053,267.0888065,268.2807165,4.697919041,24.82019053,18.2443975,31.160397
-8.603181969,36.18903436,-157.8855421,162.2082161,8.603181969,-36.18903436,-591.1762627,592.3453676
-0.6723392822,-42.36883557,-141.1513058,147.3745616,0.6723392822,42.36883557,-63.14897583,76.0484281
-36.85529772,-23.70995498,-2.009575047,43.86927543,36.85529772,23.70995498,28.36898906,52.20416148
44.15692752,-15.18934431,-43.62373123,63.90289786,-44.15692752,15.18934431,-29.95695386,55.47945127
-16.93265436,-20.16135971,-48.12745123,54.85842479,16.93265436,20.16135971,28.13999108,38.53640236
8.467511752,10.16616422,-6.203573624,14.61280178,-8.467511752,-10.16616422,-475.9469424,476.1308031
-45.69701742,-8.983457977,452.9439994,455.331952,45.69701742,8.983457977,323.7747402,327.1070196
-41.21992949,16.54880726,-202.9974376,207.8001571,41.21992949,-16.54880726,-145.6266761,152.2500391
19.75685721,-34.98921874,-50.85549855,64.81404607,-19.75685721,34.98921874,-6.657206332,40.72956213
17.89739161,-37.2069041,100.8712202,108.9939145,-17.89739161,37.2069041,39.08466316,56.853155
-7.785586358,-23.1290211,-535.3217016,535.877683,7.785586358,23.1290211,-37.55389883,44.78685398
-26.47227506,32.21318912,61.4960754,74.29830543,26.47227506,-32.21318912,170.7861814,175.8021349
14.65905789,-18.39117156,-941.3002511,941.5940133,-14.65905789,18.39117156,-74.49709865,78.12132152
24.20790474,-36.82318482,-17.41543916,47.38424963,-24.20790474,36.82318482,4.71386814,44.31918484
-4.028646103,19.52720071,-58.20272319,61.52315453,4.028646103,-19.52720071,-1158.363823,1158.535407
17.31947323,-34.51047247,96.1461386,103.6099263,-17.31947323,34.51047247,26.25301298,46.6921573
43.74718483,6.68674271,37.90921148,58.27209473,-43.74718483,-6.68674271,86.32892266,97.01139931
-19.13507104,12.0767443,-44.64882274,50.0551303,19.13507104,-12.0767443,-671.7097926,672.0908005
-37.38464186,-10.96263103,113.7099706,120.198786,37.38464186,10.96263103,368.7697911,370.8219917
11.22346195,34.11765521,110.7095516,116.389799,-11.22346195,-34.11765521,471.315346,472.6818548
49.04419245,28.61294614,-20.20392712,60.26800288,-49.04419245,-28.61294614,-79.8111713,97.9482341
-21.85423818,-39.91052657,-45.87964426,64.61733216,21.85423818,39.91052657,-50.76921277,68.17602822
-9.564424229,-10.14718151,-6.372519939,15.33142243,9.564424229,10.14718151,-417.8507114,418.0833177
11.18762029,36.14454987,-150.388817,155.0754255,-11.18762029,-36.14454987,-536.0122001,537.34595
10.50212128,-32.34884371,-45.84443339,57.08287233,-10.50212128,32.34884371,19.28430589,39.09765587
2.994099875,-7.953158322,93.49054357,93.87597722,-2.994099875,7.953158322,-20.6659943,22.34503707
-43.92998569,9.794933795,-71.76912329,84.71476512,43.92998569,-9.794933795,-76.99817671,89.18802379
-21.29280178,-20.5762864,202.2451254,204.4012175,21.29280178,20.5762864,1300.357866,1300.694947
9.620344009,2.977974182,-74.15851622,74.83919345,-9.620344009,-2.977974182,29.88430103,31.53554815
12.39270436,-23.07713599,147.2797821,149.5910009,-12.39270436,23.07713599,6.622758326,27.01840585
9.198187483,10.26003676,-387.6692435,387.9140592,-9.198187483,-10.26003676,-4.567500372,14.5167857
25.72585582,-31.94300091,2.857728331,41.11376383,-25.72585582,31.94300091,-38.62085046,56.33600141
11.84826836,48.22395191,509.4987367,511.9129747,-11.84826836,-48.22395191,1355.052892,1355.962489
36.66081017,21.56183892,614.3962744,615.8666332,-36.66081017,-21.56183892,1161.314897,1162.093464
7.728936058,35.08124795,253.0114169,255.5488358,-7.728936058,-35.08124795,57.71981411,67.98534659
-42.18271002,-9.310158905,13.7538891,45.33463961,42.18271002,9.310158905,43.94045518,61.61837133
-6.623556158,-41.25304099,534.7452417,536.3750166,6.623556158,41.25304099,210.4228208,214.5307633
27.49107309,27.69375323,14.58358224,41.65793968,-27.49107309,-27.69375323,-31.68894012,50.26820062
-43.57902989,-10.61816147,61.82785697,76.38429876,43.57902989,10.61816147,101.2305291,110.7226139
12.1343495,-46.41316534,-53.14291155,71.5932497,-12.1343495,46.41316534,-72.16306251,86.65409364
-17.184847,27.80336505,-31.03684913,45.07362952,17.184847,-27.80336505,30.53592649,44.73017864
-21.86170805,43.14747096,17.5104558,51.44175922,21.86170805,-43.14747096,31.49557046,57.72009605
-11.37046755,18.39725705,172.6765508,174.0256814,11.37046755,-18.39725705,-2.57057568,21.77967995
43.61845108,14.3431782,135.4664123,143.036516,-43.61845108,-14.3431782,141.2920483,148.5656048
31.95947958,-32.17275761,-652.1455941,653.720407,-31.95947958,32.17275761,-544.4688096,546.3540787
-2.271660689,26.69970654,50.56925534,57.2301001,2.271660689,-26.69970654,-26.70965703,37.83438317
10.95301036,-4.641485034,-116.6019404,117.2071854,-10.95301036,4.641485034,14.12840242,18.46953097
-40.38237323,13.35334888,-69.88280802,81.80864777,40.38237323,-13.35334888,-33.33616584,54.04024377
3.434969746,26.1101445,26.23123429,37.17009975,-3.434969746,-26.1101445,-62.06312333,67.41935879
35.79606456,-25.380046,141.249498,147.9085044,-35.79606456,25.380046,241.8786946,245.8267843
-19.1300548,21.15030207,-18.6530225,34.07681796,19.1300548,-21.15030207,57.29077625,63.99630707
-18.63618961,-41.15805439,50.03246278,67.41320595,18.63618961,41.15805439,-25.52516292,51.89245559
44.70851924,10.02960375,212.1616225,217.0529859,-44.70851924,-10.02960375,325.1114708,328.3244023
-3.476825013,7.933259964,554.5422954,554.6099371,3.476825013,-7.933259964,1.575329785,8.803782696
4.734555827,-6.209972828,-0.1455880406,7.81031224,-4.734555827,6.209972828,510.0153886,510.0751674
6.938034861,6.152951488,-56.19482064,56.95483304,-6.938034861,-6.152951488,35.21677541,36.41725429
-37.79600386,18.23909212,10.28467006,43.20852725,37.79600386,-18.23909212,-28.69258534,50.83765182
-16.89493126,-9.64948847,95.80712071,97.76275216,16.89493126,9.64948847,-13.20921878,23.51669175
40.08654735,21.37359881,-38.91901756,59.82016326,-40.08654735,-21.37359881,-20.12219424,49.68565895
22.07549804,-40.79114661,249.2236864,253.5028425,-22.07549804,40.79114661,299.9059234,303.4712641
23.41561299,-37.6979814,57.57182141,72.69073774,-23.41561299,37.6979814,33.60967837,55.66901484
-16.96649093,-1.620319958,-339.2258214,339.6537136,16.96649093,1.620319958,-6.424504086,18.2143214
-44.24936717,2.50089639,29.36246527,53.16404184,44.24936717,-2.50089639,5.227490334,44.62720731
-30.75669502,-34.63259866,14.07510558,48.40970745,30.75669502,34.63259866,13.10372829,48.13625321
-27.71607399,13.40988255,13.57189322,33.64820936,27.71607399,-13.40988255,-62.72794915,69.87704424
45.73418518,-6.168619065,526.8227245,528.8400992,-45.73418518,6.168619065,825.0555526,826.3451654
14.41955801,-11.48426009,-79.89607684,81.99509118,-14.41955801,11.48426009,25.44190998,31.41819006
-25.05758047,37.08872786,-127.7538654,135.3680398,25.05758047,-37.08872786,-79.26680634,91.03121806
41.37179004,15.38390446,201.4918544,206.2698643,-41.37179004,-15.38390446,110.7673658,119.2379925
-2.492566951,28.49254508,-1126.494762,1126.857794,2.492566951,-28.49254508,-138.7986588,141.7148747
25.15019708,19.30043035,335.4217275,336.9165688,-25.15019708,-19.30043035,49.08012629,58.42857025
-23.82373962,-22.94306077,1138.495221,1138.975558,23.82373962,22.94306077,203.1779144,205.8524217
28.44783705,32.42043648,20.65720558,47.82346994,-28.44783705,-32.42043648,-1.974806265,43.17712351
21.17513483,-5.212095342,10.77777969,24.32514764,-21.17513483,5.212095342,264.1446159,265.0432614
6.998541751,25.10500412,2386.836164,2386.978449,-6.998541751,-25.10500412,251.7802805,253.1255627
41.1796858,-19.03369097,-260.3934249,264.3156894,-41.1796858,19.03369097,-343.2095529,346.194808
-5.065109368,-29.55977359,12.15025651,32.35837266,5.065109368,29.55977359,-53.59594132,61.41628835
-17.64087342,34.05813777,423.3196573,425.0537488,17.64087342,-34.05813777,123.0141348,128.8550912
16.50205204,42.05989945,-8.033585893,45.889992,-16.50205204,-42.05989945,17.98642157,48.62986967
-9.84781051,-12.11565341,-9.572135587,18.31377102,9.84781051,12.11565341,-457.6069376,457.8732114
-23.3580159,23.08260543,15.36944403,36.25773559,23.3580159,-23.08260543,24.17513587,40.7779447
22.66002615,-9.861866614,-16.17826706,29.53759509,-22.66002615,9.861866614,68.29854146,72.63211386
-6.580911445,43.43308838,33.06835313,54.98415718,6.580911445,-43.43308838,86.00057563,96.57039179
-27.54232255,-27.71844693,1514.60362,1515.107593,27.54232255,27.71844693,455.6428934,457.3153596
-1.200484912,-31.77220416,-859.7571121,860.344818,1.200484912,31.77220416,-140.8128483,144.3577929
33.32226409,24.17428579,411.9589079,414.0107621,-33.32226409,-24.17428579,1009.168383,1010.00772
21.89159402,-40.21766746,253.8783068,257.974606,-21.89159402,40.21766746,399.3751592,401.9915676
-23.74823218,5.638897878,-127.9144206,130.2224048,23.74823218,-5.638897878,-1392.12816,1392.342123
29.0238225,-27.81890282,30.10169558,50.22335815,-29.0238225,27.81890282,-15.19844722,42.97983742
8.279496593,-21.97846812,348.5499416,349.3403282,-8.279496593,21.97846812,28.39035858,36.84583538
41.10042997,-16.74636596,207.1826292,211.8828166,-41.10042997,16.74636596,347.3586463,350.1824029
-46.01962636,-2.803126526,17.91155538,49.46197878,46.01962636,2.803126526,15.37140246,48.59983068
-1.405525152,44.6295592,54.49964138,70.45554603,1.405525152,-44.6295592,47.68314202,65.32576129
-1.007941495,-3.159270481,-0.005899529427,3.316168095,1.007941495,3.159270481,1239.067886,1239.072324
-45.25507694,-5.172314601,-100.807798,110.6209156,45.25507694,5.172314601,-117.4284896,125.9532652
36.14150731,-15.42394143,41.17207499,56.91437673,-36.14150731,15.42394143,146.2989587,151.4842956
33.64357724,27.22501074,-38.14304714,57.68867779,-33.64357724,-27.22501074,-93.27572922,102.8272977
31.95522843,-25.19458708,-31.81972938,51.65654866,-31.95522843,25.19458708,-98.14291208,106.2446941
16.06879252,18.12707691,-232.4492947,233.7080906,-16.06879252,-18.12707691,-2982.171452,2982.269835
34.77341328,-28.6256916,55.67121915,71.60939276,-34.77341328,28.6256916,25.54254287,51.77877931
-14.5143279,34.59451235,-142.5420431,147.3963366,14.5143279,-34.59451235,-30.25167131,48.1934603
39.69086554,21.80137858,-30.62775437,54.66922583,-39.69086554,-21.80137858,-23.10197325,50.83666082
15.24190436,-11.91360577,87.22127975,89.34092731,-15.24190436,11.91360577,-16.44261476,25.38915578
-2.755718384,-20.30913225,-6.200411029,21.41261156,2.755718384,20.30913225,139.3367033,140.8359746
-41.2670475,7.789481251,29.03684326,51.05666944,41.2670475,-7.789481251,89.78904379,99.12475781
41.51184943,17.1945663,206.7342738,211.56074,-41.51184943,-17.1945663,120.4009852,128.5118049
-11.49964821,41.40874111,-16.21884924,45.934484,11.49964821,-41.40874111,14.53526222,45.36738473
12.16122871,-22.88731662,-204.102233,205.7412119,-12.16122871,22.88731662,-11.76649502,28.46357586
10.10918631,-45.49681397,18.70903969,50.22134901,-10.10918631,45.49681397,24.54071528,52.67259663
-0.1013848728,-35.31541781,-8.359666121,36.29150082,0.1013848728,35.31541781,-110.8334469,116.3238668
20.75521409,12.08409187,-173.9322868,175.5825862,-20.75521409,-12.08409187,-3.872318212,24.32692
23.89642182,-6.662982764,299.6243178,300.6495736,-23.89642182,6.662982764,23.80119219,34.37922432
-5.297678779,8.773041618,482.3730218,482.4818793,5.297678779,-8.773041618,0.425006108,10.25730422
32.69878838,-1.039745737,457.1982462,458.3672416,-32.69878838,1.039745737,78.21712902,84.78331856
-2.241310501,-7.346271224,112.0731645,112.3360377,2.241310501,7.346271224,-16.89122185,18.55544527
32.14713273,-2.41383607,-29.85233732,43.93662243,-32.14713273,2.41383607,-213.2891744,215.711698
-39.13219132,-13.4180084,-820.6801554,821.7221482,39.13219132,13.4180084,-1961.020605,1961.456903
21.85305819,24.24951244,211.88688,214.3866715,-21.85305819,-24.24951244,31.00403924,45.02050039
21.72813317,-23.44679996,361.8860633,363.2951789,-21.72813317,23.44679996,59.5981132,67.62986985
8.700610386,-37.36309124,372.0728082,374.0452858,-8.700610386,37.36309124,1194.911739,1195.527401
-40.61497564,9.493958084,-303.7254711,306.5760481,40.61497564,-9.493958084,-781.4507232,782.5630609
36.69813824,21.54752028,-136.5288708,143.0076276,-36.69813824,-21.54752028,-226.8829905,230.839642
-38.39308695,28.20147418,150.7636765,158.1108422,38.39308695,-28.20147418,99.49571423,110.3120547
16.19091795,8.79789114,43.66093229,47.39014371,-16.19091795,-8.79789114,1100.10664,1100.260955
-16.69782809,2.860129987,-22.00790871,27.77311383,16.69782809,-2.860129987,84.81385406,86.48923429
-15.98744468,4.657743086,-7.474190663,18.25257472,15.98744468,-4.657743086,135.7675677,136.7849604
8.511132426,22.699986,-489.3666983,489.9668296,-8.511132426,-22.699986,-37.49379857,44.64878129
-18.59340728,-40.75115536,153.9227707,160.3078002,18.59340728,40.75115536,123.5125778,131.3838968
-7.541487346,-14.82999695,210.8913154,211.5465664,7.541487346,14.82999695,-1.371330714,16.69381289
42.85274971,3.948729424,520.6313393,522.4068741,-42.85274971,-3.948729424,286.2742697,289.4907738
-34.93325044,26.12078255,-733.1724698,734.4688542,34.93325044,-26.12078255,-1340.287409,1340.997004
-30.65545545,-13.57916017,37.05379171,49.97133198,30.65545545,13.57916017,-23.0408463,40.68207391
-39.9551899,18.16136672,1027.778328,1028.714997,39.9551899,-18.16136672,1812.051292,1812.582725
5.039979462,36.04136302,91.55993078,98.52716461,-5.039979462,-36.04136302,387.756912,389.4609147
23.18942735,37.10992279,70.92486623,83.33806189,-23.18942735,-37.10992279,31.9573453,54.18641738
37.45505872,23.45621308,-236.8645291,240.9520295,-37.45505872,-23.45621308,-130.798023,138.0622982
5.279482338,-5.674783146,-0.03203830647,7.750943424,-5.279482338,5.674783146,550.217054,550.2716444
-3.883465687,-23.36994237,-20.58748198,31.38598296,3.883465687,23.36994237,73.58037792,77.30011337
13.26880986,18.93557859,15.68737823,27.94121127,-13.26880986,-18.93557859,-81.74610623,84.9531832
-41.67343678,17.37221276,-18.87579939,48.93633529,41.67343678,-17.37221276,15.50434791,47.73734297
-42.80797922,-19.91935393,-102.6932858,113.0274953,42.80797922,19.91935393,-77.71957571,90.93754007
-14.16221342,-23.03026013,670.3439444,670.8889364,14.16221342,23.03026013,54.09712183,60.47693578
26.30719609,-1.736496958,31.33991213,40.95453675,-26.30719609,1.736496958,335.4954778,336.5297901
-17.42938523,-7.983896325,31.0911298,36.52648932,17.42938523,7.983896325,-54.95026179,58.19843074
-42.1268612,16.48309648,-85.5327254,96.75852427,42.1268612,-16.48309648,-113.8919754,122.5469174
-18.67778545,-28.28016061,50.71777809,60.99934563,18.67778545,28.28016061,-16.83260182,37.8412954
24.33709568,30.27776149,165.1016683,169.6101352,-24.33709568,-30.27776149,46.50888492,60.59796568
-24.61312375,33.59406896,19.17248489,45.84704469,24.61312375,-33.59406896,62.97026824,75.49584102
11.64374147,29.33774351,213.8802641,216.1967791,-11.64374147,-29.33774351,1308.982219,1309.362719
-6.808888508,24.92412623,-34.39973774,43.02226154,6.808888508,-24.92412623,37.31623393,45.38804188
21.5643511,3.401035258,-4.413284315,22.27252472,-21.5643511,-3.401035258,-203.8877922,205.0532128
-19.56860728,-30.69121888,-51.7375567,63.25864431,19.56860728,30.69121888,4.063095666,36.6249922
-0.7702897566,44.27403048,2741.397996,2741.755597,0.7702897566,-44.27403048,2312.587451,2313.01135
24.75618459,-16.65467774,1803.92875,1804.175485,-24.75618459,16.65467774,269.6912093,271.3366826
8.158520404,-12.88075583,-507.9711637,508.1999394,-8.158520404,12.88075583,-11.63042323,19.17660216
12.30061734,-38.21036546,2.672896116,40.23035656,-12.30061734,38.21036546,58.77424261,71.174074
-13.8647363,-21.36492089,-66.91370263,71.59702757,13.8647363,21.36492089,-731.3344954,731.777859
2.98045668,19.41919856,84.46385841,86.71869332,-2.98045668,-19.41919856,-16.13975405,25.42597207
-17.02437442,13.24603828,76.18339222,79.17825526,17.02437442,-13.24603828,1243.932962,1244.11997
-44.77660414,-3.774778957,193.2773994,198.432221,44.77660414,3.774778957,124.7117202,132.5601991
36.20474988,-5.047026996,1824.205689,1824.571909,-36.20474988,5.047026996,452.1387004,453.6139997
-36.03287199,-21.79460851,1261.317363,1262.020152,36.03287199,21.79460851,353.5699619,356.068941
0.1793548512,-37.70485424,55.32197527,66.94930283,-0.1793548512,37.70485424,233.1931023,236.2217415
1.963242258,-15.32998215,-10.17300469,18.50277539,-1.963242258,15.32998215,73.27573415,74.8878888
-5.786640744,46.72394037,-45.68634281,65.60376311,5.786640744,-46.72394037,-58.41162054,75.02352451
9.338185118,43.05199895,-1082.500575,1083.39659,-9.338185118,-43.05199895,-436.6139595,438.8307487
-7.094639987,-44.15407117,30.19761639,53.96120785,7.094639987,44.15407117,39.9326664,59.95443072
18.95853922,-41.44038461,-39.63110239,60.39334369,-18.95853922,41.44038461,-44.70308639,63.83649127
-18.50531768,13.21245917,8.80416119,24.3829677,18.50531768,-13.21245917,-92.34288473,95.10112628
18.43846979,27.4630912,-48.35391947,58.5858351,-18.43846979,-27.4630912,-296.1049078,297.9468324
19.62203863,-41.20492858,123.2675136,131.4448571,-19.62203863,41.20492858,48.50568261,66.60083922
-5.008249382,35.8971989,-1190.279123,1190.830837,5.008249382,-35.8971989,-320.0610525,322.1067661
25.23332188,5.417024859,-12.20984254,28.55074336,-25.23332188,-5.417024859,-212.7228385,214.2826888
-9.761625992,5.768958164,11.99136066,16.5034224,9.761625992,-5.768958164,899.2917811,899.3632624
20.94897353,-34.16118964,-206.6986077,210.5472888,-20.94897353,34.16118964,-591.3721444,592.7283185
31.62965875,34.26244538,679.9143149,681.5114277,-31.62965875,-34.26244538,903.8713322,905.0733316
13.71119363,-41.84142751,-25.61423028,50.93908793,-13.71119363,41.84142751,-12.90766879,45.88365504
15.479828,7.357947983,32.67703648,36.89923016,-15.479828,-7.357947983,1036.150024,1036.291772
17.36459338,37.50454982,-11.61924899,42.93165857,-17.36459338,-37.50454982,-59.01581467,72.0485027
8.738664183,0.9070222742,-2539.17421,2539.189409,-8.738664183,-0.9070222742,-22.61274096,24.25949288
7.405024923,-26.6903573,866.7273664,867.1698434,-7.405024923,26.6903573,97.52253952,101.3797578
-34.54231755,-27.50702282,425.949075,428.2317393,34.54231755,27.50702282,857.892685,859.0283272
-23.57991744,32.34142725,-30.87204414,50.54763627,23.57991744,-32.34142725,11.88787409,41.75286785
